2019-11-27 16:01:18.986 +02:00 [INF] Application starting up!
2019-11-27 16:01:31.803 +02:00 [WRN] Failed to determine the https port for redirect.
2019-11-27 16:14:55.293 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=0978efed-9f46-4559-9439-17cb1d5ded0f&status=InvalidApplication responded 200 in 36.2801 ms
2019-11-27 16:14:56.607 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=0f184e96-5270-4dc0-bef5-40a3f6f95f53 responded 200 in 19.2968 ms
2019-11-27 16:14:57.623 +02:00 [INF] Status of email with id 0f184e96-5270-4dc0-bef5-40a3f6f95f53 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:14:57. From status: NotReviewed to status: InvalidApplication.
2019-11-27 16:14:57.637 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=0f184e96-5270-4dc0-bef5-40a3f6f95f53&status=InvalidApplication responded 200 in 27.9638 ms
2019-11-27 16:14:58.553 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=0fd07d10-3a2f-4907-ad43-93c6fc17100c responded 200 in 18.9084 ms
2019-11-27 16:14:59.514 +02:00 [INF] Status of email with id 0fd07d10-3a2f-4907-ad43-93c6fc17100c has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:14:59. From status: NotReviewed to status: InvalidApplication.
2019-11-27 16:14:59.530 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=0fd07d10-3a2f-4907-ad43-93c6fc17100c&status=InvalidApplication responded 200 in 37.4266 ms
2019-11-27 16:15:00.344 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=11347dc4-0a4d-47cf-a900-569935ca3e4e responded 200 in 17.7489 ms
2019-11-27 16:15:01.242 +02:00 [INF] Status of email with id 11347dc4-0a4d-47cf-a900-569935ca3e4e has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:15:01. From status: NotReviewed to status: New.
2019-11-27 16:15:01.264 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=11347dc4-0a4d-47cf-a900-569935ca3e4e&status=New responded 200 in 32.021 ms
2019-11-27 16:15:01.347 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 56.8883 ms
2019-11-27 16:15:01.359 +02:00 [INF] HTTP GET /notification?id=XyJ-_VwTijGdvoG1kZxhcw responded 101 in 11275.0445 ms
2019-11-27 16:15:01.473 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.6275 ms
2019-11-27 16:15:01.742 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4447 ms
2019-11-27 16:15:01.752 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.2149 ms
2019-11-27 16:15:04.099 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 163.1062 ms
2019-11-27 16:15:04.101 +02:00 [INF] HTTP GET /notification?id=1qHNJodc_9ynbd-IY_RdBA responded 101 in 2506.2184 ms
2019-11-27 16:15:04.841 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4152 ms
2019-11-27 16:15:05.095 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5197 ms
2019-11-27 16:15:05.107 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.5948 ms
2019-11-27 16:15:06.600 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=0595efa5-e1d3-4ec0-9e98-35133a26edf8 responded 200 in 16.0725 ms
2019-11-27 16:15:07.723 +02:00 [INF] Status of email with id 0595efa5-e1d3-4ec0-9e98-35133a26edf8 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:15:07. From status: NotReviewed to status: New.
2019-11-27 16:15:07.736 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=0595efa5-e1d3-4ec0-9e98-35133a26edf8&status=New responded 200 in 22.3608 ms
2019-11-27 16:15:07.812 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 48.1812 ms
2019-11-27 16:15:07.823 +02:00 [INF] HTTP GET /notification?id=eyXN5eEqJpHtVLtGU5mcIg responded 101 in 2964.4731 ms
2019-11-27 16:15:07.934 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.508 ms
2019-11-27 16:15:08.317 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 1.3761 ms
2019-11-27 16:15:08.339 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.9348 ms
2019-11-27 16:15:11.193 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 170.5306 ms
2019-11-27 16:15:11.194 +02:00 [INF] HTTP GET /notification?id=XeOcz7iCCRVoX__v7nYPEw responded 101 in 3079.8172 ms
2019-11-27 16:15:11.983 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4065 ms
2019-11-27 16:15:12.258 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4201 ms
2019-11-27 16:15:12.267 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.5793 ms
2019-11-27 16:15:17.158 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=17e7e08d-8df6-4228-8f08-0e71b31197f2 responded 200 in 63.1042 ms
2019-11-27 16:15:18.251 +02:00 [INF] Status of email with id 17e7e08d-8df6-4228-8f08-0e71b31197f2 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:15:18. From status: NotReviewed to status: New.
2019-11-27 16:15:18.264 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=17e7e08d-8df6-4228-8f08-0e71b31197f2&status=New responded 200 in 23.0217 ms
2019-11-27 16:15:18.333 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 48.752 ms
2019-11-27 16:15:18.350 +02:00 [INF] HTTP GET /notification?id=ksMY38TwXtGJoxXq-q2V1Q responded 101 in 6340.4364 ms
2019-11-27 16:15:18.485 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.7604 ms
2019-11-27 16:15:18.749 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4087 ms
2019-11-27 16:15:18.760 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.6648 ms
2019-11-27 16:15:21.427 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 143.2283 ms
2019-11-27 16:15:21.432 +02:00 [INF] HTTP GET /notification?id=mT8Z2mvoVtKfQzzmdjVO3w responded 101 in 2848.4047 ms
2019-11-27 16:15:22.335 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.57 ms
2019-11-27 16:15:22.679 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5453 ms
2019-11-27 16:15:22.692 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.0978 ms
2019-11-27 16:15:23.170 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=1430f6ac-1fdb-4bc8-bf7e-75b255c51de8 responded 200 in 19.3775 ms
2019-11-27 16:15:24.039 +02:00 [INF] Status of email with id 1430f6ac-1fdb-4bc8-bf7e-75b255c51de8 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:15:24. From status: NotReviewed to status: New.
2019-11-27 16:15:24.052 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=1430f6ac-1fdb-4bc8-bf7e-75b255c51de8&status=New responded 200 in 26.3575 ms
2019-11-27 16:15:24.123 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 48.7924 ms
2019-11-27 16:15:24.142 +02:00 [INF] HTTP GET /notification?id=fICAPPWTM60ql_Woak1PGA responded 101 in 1783.4162 ms
2019-11-27 16:15:24.260 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 6.4312 ms
2019-11-27 16:15:24.530 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3925 ms
2019-11-27 16:15:24.540 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7729 ms
2019-11-27 16:15:25.615 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 140.9042 ms
2019-11-27 16:15:25.619 +02:00 [INF] HTTP GET /notification?id=doqgY-ak3RoiNc6AXn5Vog responded 101 in 1147.7339 ms
2019-11-27 16:15:26.369 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.3988 ms
2019-11-27 16:15:26.627 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4337 ms
2019-11-27 16:15:26.636 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.5414 ms
2019-11-27 16:15:27.636 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=0ef81af9-7330-4d24-b791-2a03580e05d5 responded 200 in 17.809 ms
2019-11-27 16:15:28.847 +02:00 [INF] Status of email with id 0ef81af9-7330-4d24-b791-2a03580e05d5 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:15:28. From status: NotReviewed to status: New.
2019-11-27 16:15:28.862 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=0ef81af9-7330-4d24-b791-2a03580e05d5&status=New responded 200 in 31.6129 ms
2019-11-27 16:15:28.937 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 47.3968 ms
2019-11-27 16:15:28.958 +02:00 [INF] HTTP GET /notification?id=mf5MMf_hjpuBbXYn4jgdBw responded 101 in 2567.8832 ms
2019-11-27 16:15:29.073 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.7698 ms
2019-11-27 16:15:29.360 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3272 ms
2019-11-27 16:15:29.368 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.5905 ms
2019-11-27 16:15:31.483 +02:00 [INF] HTTP GET / responded 302 in 1.1605 ms
2019-11-27 16:15:31.535 +02:00 [INF] HTTP GET /Home/Privacy responded 200 in 39.7519 ms
2019-11-27 16:15:31.549 +02:00 [INF] HTTP GET /notification?id=g4B67C9j_sKBTFQjajMGIQ responded 101 in 2328.116 ms
2019-11-27 16:15:31.788 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.6484 ms
2019-11-27 16:15:31.935 +02:00 [INF] HTTP GET /Home/images/icons/favicon.ico responded 302 in 2.1829 ms
2019-11-27 16:15:31.945 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7199 ms
2019-11-27 16:16:06.505 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 238.7465 ms
2019-11-27 16:16:06.509 +02:00 [INF] HTTP GET /notification?id=J1_hi5HsVk1QreUpS4IDBg responded 101 in 34697.8329 ms
2019-11-27 16:16:07.638 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.6461 ms
2019-11-27 16:16:08.028 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 2.4964 ms
2019-11-27 16:16:08.052 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.472 ms
2019-11-27 16:16:27.218 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=14cc60c1-b156-4342-9c9c-701d8b031dcb responded 200 in 19.115 ms
2019-11-27 16:16:30.682 +02:00 [INF] Status of email with id 14cc60c1-b156-4342-9c9c-701d8b031dcb has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:16:30. From status: NotReviewed to status: New.
2019-11-27 16:16:30.697 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=14cc60c1-b156-4342-9c9c-701d8b031dcb&status=New responded 200 in 26.588 ms
2019-11-27 16:16:30.797 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 76.5862 ms
2019-11-27 16:16:30.811 +02:00 [INF] HTTP GET /notification?id=Zmmjsqz5bI-Aw9xqODSmxw responded 101 in 23160.0177 ms
2019-11-27 16:16:31.087 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4392 ms
2019-11-27 16:16:31.359 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.442 ms
2019-11-27 16:16:31.391 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 2.2096 ms
2019-11-27 16:16:32.427 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=c64cfb23-2ba3-48e0-9069-24f5014e154c responded 200 in 30.8359 ms
2019-11-27 16:16:44.861 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 168.718 ms
2019-11-27 16:16:44.864 +02:00 [INF] HTTP GET /notification?id=P6VA7TnpZbRB0ohzyfbWtA responded 101 in 13724.4318 ms
2019-11-27 16:16:45.618 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5289 ms
2019-11-27 16:16:45.901 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5451 ms
2019-11-27 16:16:45.913 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.6234 ms
2019-11-27 16:16:47.219 +02:00 [INF] HTTP GET / responded 302 in 0.6044 ms
2019-11-27 16:16:47.271 +02:00 [INF] HTTP GET /Home/Privacy responded 200 in 43.6588 ms
2019-11-27 16:16:47.290 +02:00 [INF] HTTP GET /notification?id=uFJsFVy2PEkVg9vwVAoYNg responded 101 in 1646.3273 ms
2019-11-27 16:16:47.851 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5664 ms
2019-11-27 16:16:47.968 +02:00 [INF] HTTP GET /Home/images/icons/favicon.ico responded 302 in 0.396 ms
2019-11-27 16:16:47.975 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.5449 ms
2019-11-27 16:16:53.209 +02:00 [INF] HTTP GET /notification?id=Nx3zmdWiH2epsLsAB-9V5g responded 101 in 5323.1515 ms
2019-11-27 16:16:53.219 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 210.2432 ms
2019-11-27 16:16:53.934 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4207 ms
2019-11-27 16:16:54.288 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4338 ms
2019-11-27 16:16:54.330 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.9933 ms
2019-11-27 16:16:58.490 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=1b83870a-b757-49e3-a6d7-6bc27ca516c9 responded 200 in 10.8799 ms
2019-11-27 16:17:00.355 +02:00 [INF] Status of email with id 1b83870a-b757-49e3-a6d7-6bc27ca516c9 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:17:00. From status: NotReviewed to status: New.
2019-11-27 16:17:00.370 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=1b83870a-b757-49e3-a6d7-6bc27ca516c9&status=New responded 200 in 31.7849 ms
2019-11-27 16:17:00.444 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 50.5655 ms
2019-11-27 16:17:00.460 +02:00 [INF] HTTP GET /notification?id=mmemhH8p82HYLIu0MTuPTQ responded 101 in 6423.5087 ms
2019-11-27 16:17:00.743 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.7354 ms
2019-11-27 16:17:01.192 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.8021 ms
2019-11-27 16:17:01.208 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.5454 ms
2019-11-27 16:17:03.702 +02:00 [INF] HTTP GET /notification?id=reKwweiNtAk69rWUtzSkfQ responded 101 in 2908.3944 ms
2019-11-27 16:17:03.702 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 272.9783 ms
2019-11-27 16:17:04.598 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5687 ms
2019-11-27 16:17:04.884 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.43 ms
2019-11-27 16:17:04.901 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.5704 ms
2019-11-27 16:17:05.774 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=1f840b8c-090a-4ec4-99ba-a3c86d302652 responded 200 in 16.863 ms
2019-11-27 16:17:07.040 +02:00 [INF] Status of email with id 1f840b8c-090a-4ec4-99ba-a3c86d302652 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:17:07. From status: NotReviewed to status: New.
2019-11-27 16:17:07.049 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=1f840b8c-090a-4ec4-99ba-a3c86d302652&status=New responded 200 in 20.1812 ms
2019-11-27 16:17:07.108 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 35.3107 ms
2019-11-27 16:17:07.123 +02:00 [INF] HTTP GET /notification?id=hlrwEnNmM5CR-jaf97fpOA responded 101 in 2488.4559 ms
2019-11-27 16:17:07.361 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5356 ms
2019-11-27 16:17:07.552 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4053 ms
2019-11-27 16:17:07.560 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.6465 ms
2019-11-27 16:17:09.348 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 158.0685 ms
2019-11-27 16:17:09.352 +02:00 [INF] HTTP GET /notification?id=jqmWwCew70OjiIWd_JhiUA responded 101 in 1931.1025 ms
2019-11-27 16:17:09.968 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4322 ms
2019-11-27 16:17:10.279 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4874 ms
2019-11-27 16:17:10.293 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 2.2541 ms
2019-11-27 16:17:11.293 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=227ddb8f-2675-4a78-9bf8-01184e9fe579 responded 200 in 17.838 ms
2019-11-27 16:17:12.687 +02:00 [INF] Status of email with id 227ddb8f-2675-4a78-9bf8-01184e9fe579 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:17:12. From status: NotReviewed to status: New.
2019-11-27 16:17:12.700 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=227ddb8f-2675-4a78-9bf8-01184e9fe579&status=New responded 200 in 26.7153 ms
2019-11-27 16:17:12.803 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 82.6987 ms
2019-11-27 16:17:12.823 +02:00 [INF] HTTP GET /notification?id=EV50SSB0sDaanfyC6jCxpA responded 101 in 2777.6282 ms
2019-11-27 16:17:13.296 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5196 ms
2019-11-27 16:17:13.547 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.532 ms
2019-11-27 16:17:13.563 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.1797 ms
2019-11-27 16:17:14.854 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 169.5078 ms
2019-11-27 16:17:14.855 +02:00 [INF] HTTP GET /notification?id=zBlVNZ8XeA4vbbmAZgpBDw responded 101 in 1491.5112 ms
2019-11-27 16:17:15.564 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4233 ms
2019-11-27 16:17:15.856 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4388 ms
2019-11-27 16:17:15.877 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.8341 ms
2019-11-27 16:17:17.567 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=1df1af71-5dab-4c6b-800c-67a582ce871e responded 200 in 15.2711 ms
2019-11-27 16:17:19.950 +02:00 [INF] Status of email with id 1df1af71-5dab-4c6b-800c-67a582ce871e has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:17:19. From status: NotReviewed to status: New.
2019-11-27 16:17:19.965 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=1df1af71-5dab-4c6b-800c-67a582ce871e&status=New responded 200 in 28.5515 ms
2019-11-27 16:17:20.075 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 79.1795 ms
2019-11-27 16:17:20.091 +02:00 [INF] HTTP GET /notification?id=-LeoN_jx6m9RuZcy78jrbg responded 101 in 4451.5768 ms
2019-11-27 16:17:20.465 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.8986 ms
2019-11-27 16:17:20.645 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.597 ms
2019-11-27 16:17:20.693 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.0323 ms
2019-11-27 16:17:27.816 +02:00 [INF] HTTP GET /notification?id=LugfXf_ep-2wg2YgGCjIbw responded 101 in 7297.7143 ms
2019-11-27 16:17:27.817 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 215.2238 ms
2019-11-27 16:17:28.910 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4226 ms
2019-11-27 16:17:29.148 +02:00 [INF] HTTP GET / responded 302 in 1.8965 ms
2019-11-27 16:17:29.181 +02:00 [INF] HTTP GET /Home/Privacy responded 200 in 24.090699999999998 ms
2019-11-27 16:17:29.192 +02:00 [INF] HTTP GET /notification?id=qbE9PfEIDY_ck5r9_xFmAw responded 101 in 269.8395 ms
2019-11-27 16:17:29.426 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5219 ms
2019-11-27 16:17:29.560 +02:00 [INF] HTTP GET /Home/images/icons/favicon.ico responded 302 in 0.7807 ms
2019-11-27 16:17:29.588 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 2.6028 ms
2019-11-27 16:17:40.506 +02:00 [INF] HTTP GET / responded 302 in 0.7349 ms
2019-11-27 16:17:40.539 +02:00 [INF] HTTP GET /Home/Privacy responded 200 in 22.6454 ms
2019-11-27 16:17:40.549 +02:00 [INF] HTTP GET /notification?id=3O7wWwymjWjUhWdNQfbNPQ responded 101 in 11093.093 ms
2019-11-27 16:17:40.690 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.9014 ms
2019-11-27 16:17:41.026 +02:00 [INF] HTTP GET /Home/images/icons/favicon.ico responded 302 in 1.1315 ms
2019-11-27 16:17:41.054 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 2.249 ms
2019-11-27 16:18:12.285 +02:00 [INF] HTTP GET / responded 302 in 0.6888 ms
2019-11-27 16:18:12.331 +02:00 [INF] HTTP GET /Home/Privacy responded 200 in 36.9701 ms
2019-11-27 16:18:12.344 +02:00 [INF] HTTP GET /notification?id=7m2fDIpcaLgIAn9hesumfQ responded 101 in 31467.3718 ms
2019-11-27 16:18:12.677 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.8217 ms
2019-11-27 16:18:12.920 +02:00 [INF] HTTP GET /Home/images/icons/favicon.ico responded 302 in 0.3149 ms
2019-11-27 16:18:12.929 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.6562 ms
2019-11-27 16:18:28.179 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 291.4439 ms
2019-11-27 16:18:28.198 +02:00 [INF] HTTP GET /notification?id=HpQwyssuqKmjCu5tdi5iqg responded 101 in 15460.8606 ms
2019-11-27 16:18:29.049 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.536 ms
2019-11-27 16:18:29.344 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3713 ms
2019-11-27 16:18:29.354 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.575 ms
2019-11-27 16:18:30.487 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 57.2605 ms
2019-11-27 16:18:30.504 +02:00 [INF] HTTP GET /notification?id=7gi4xGEDK7-xqfHqjHnj-w responded 101 in 1441.8044 ms
2019-11-27 16:18:30.972 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 3.1113 ms
2019-11-27 16:18:31.259 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 1.6295 ms
2019-11-27 16:18:31.273 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.6977 ms
2019-11-27 16:18:31.778 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 151.9305 ms
2019-11-27 16:18:31.783 +02:00 [INF] HTTP GET /notification?id=Vu1Nm12nCeqp2Omol5-7Gg responded 101 in 744.9642 ms
